100259723	A8C05BB081C844248EAE843263A34CCD
100794548	469DACAB5AE74B1086BEC961296B202A
100801919	05A64C1F7F334D759F56ABD792C8AB06
1011276526	DEE1B294485E4955B2785EC7F6494EC8
1011311119	30490DB0A0BE4DFD932D26A6CBD5360E
1011334054	DD100AA9D661446390FD4B59F9FB3A86
1011360411	746625D2F72B4BCB97963AF19D110E2C
1011409259	3A54BBC344D347839F9E061C11EF23AC
1011430215	07C481514A27447E910FCC8025B9255F
1011433001	1E019313C228415D986389769BEE8186
1011452219	9366C8EF6E3E4E618C9350B14C95D55D
101148585	37D0FA3A19044F26AF2AB42FAB80D5F8
1011512548	59A7362589984F818BB71048CE141CFE
1011580977	E9C35A2A400F4B7F9FCA85061EC452CF
1011625229	421F2B4D25E34A05BF8C14FACD3F4E08
1011712849	5ECDE47400C84659AFEB0F7C4D330D7E
1011714094	C99D6369890A4D23B33A6A0520756580
1011715988	B7DD28BD6CF8476DBF44DE175E187CD1
1011848775	B7ACF59490884E8C8D4A5C56AD49B213
1011893223	2B1B5186132A4BA988E533E951A7C3EC
1011893878	551224BB40BF4A6081B972AAD4F2D806
1011893967	7ABC98F3FB8049F0BED0CC45443351D3
1011898063	F2A0F6C07588433A8BF50A2A150CC380
1011979845	74D156DB99CA4E8FBFA93D3EA6F44CC0
1012033562	B04CB6FD868048A0943E12B0C0BE7B6C
101204760	26A9C41FBF95473AB35D0DBB1DEF5E6D
101205767	2900273CFC9649129707D46206C24FEB
101207433	61E1E22DDF8244A799FFAAAA7CCF55E7
101207492	B19177DBF0B74CF8A12D9434B21493C3
101208189	359EEE72F9734F97A404079A0CA2953B
1012082318	950E076A028441AEB02F4C2F91AC4847
1012121488	7BD170CDF4F64BC3A7BA25979DF4675A
1012191990	B69E442622524F518AF6628DCD6A3A8F
1012256375	3F6274795A5C4E1B9F62FB04B4D6FCBC
1012307778	F005322A9AF442F491A7860D83A121DD
1012338843	5D94D167DCA749458C3F0B7A8C24356E
1012377660	11EF51BD7F58422DB4EE73317D254260
101239493X	259D68647AE8441CA4671D4CDF0772EA
1012396029	5497851E877C4CB19F7508E5E654DF73
1012402002	8E191B2D04DA49818C2D92128A2854A0
1012418650	8ABC8823EEF14D1396416863814EDBC0
1012441024	DEB246A06B8644AD99B03DA6BB61EDF8
1012503321	A455DFFD745D46A59B15FD250E005D1F
1012511138	ACDF1488CF794C7EBFDADAB648CAEF93
1012556905	7C1D53F733FA44878C5A9A2D33A9405D
1012562271	C92CFD5DA1864E7888C8FF7138B1030A
1012571327	A86E3185C55547389B0E5DFC492B9B3E
1012582132	ADB51580B777459AA60F534E97DF33A0
1012609324	72618C85578D4EA6A7B49C4B7450C223
1012621340	87C68394F8EE4792A33C3B1A353D3391
1012702456	C410CF6CA1234957A45762AF82E47CAF
1012709167	F34D6BCAC64F4CBB8E3D4E1EB1FA4CA6
1012760251	D9740074A73A4905B31EDB41B2EF5394
1012761827	7049164290FD4157934D034783F084CC
1012766098	4EB1427A53A446618D937772D1C205FE
101278133X	6F1A830BE48B4919AC8A2D49223E21B5
1012784053	C1540B710E054E1A8DFFD83D70514F93
1012784541	2C3BB598F1E04D53BF03BAB0FC677ABA
1012785262	A7CEBF52533B4383A278E168BBC2A4B3
1012786536	C8E20933BBC447FB9168DDD0F8CA7E4C
1012787737	6B163458A2274DEC8B265268B67EE214
1012800334	E3288F7ED16E4150BB753F501D3D7EEE
1012800342	DA8F9FD620A346628A3A306B4FDEF8BF
1012800938	17482969DB6F4E86903BD8EFF4276417
1012802582	CEE0CA4B9E9744C88C1A621472B12809
1012805840	95F5613A5FA14CB6AC599667AD44F48B
1012809900	8CA8EF39AB0F4A9D98FD8B50D195C473
1012856283	85234E7F6F9B420E99E9EDC103DA517D
1012879739	056DBDA6BCB245E1BAFEF8CA175DFD5F
1012944786	D8CED0C2D85E4864A8275709EBE6B293
1013195817	7B7034EDEBBD4C5398746048D664E1DE
1013198905	6258B13446D24233B426BD7B4D2D71A0
1013231740	3EDE791B2C4A48C384A2C72C2CA9F67D
1013231910	1A7A9A7FAC1A43108161F065E1CE7D6B
1013309170	1044763C2B074216AB09848D58E2A487
1013323262	6B7D009F858C41BDB9E729A08BE06956
101334071X	E9298FCA1E5F4F5D97EE4509A1727B2A
1013381718	5CAAE1E792C141568C4590B5F8B16D4F
1013381742	4F7CF8636A0B4680A2215C1AEA57D0BA
1013382404	32AE9D9A162B40AF9706DDD176E4A093
1013453336	7849457F308949C48B57151687599B27
1013471199	49592CB54F6A45BCA5DED647D27595DA
1013503252	CABC379768BD434DB6D6566088AC8DC4
101363184	1F0FD0745CD1408191372A4F679E91A4
1013644565	D505206B907040DA97E65F321C749355
1013695364	05346F29AF4E43D0B6FD30DFD6F7261B
101375611	BC8FD9A309964E179DC33F5AE5E0D2C5
1013811003	395BE692CA8240D89B249549EC664AC9
1013823664	38C88D00CA1D4ECE9159E01B4653C0A6
1013903196	E1AF6C4127034D0BB15D6D466980F6DD
1013909208	6B254C8DCBB246808CF610BB46FB8F22
1013942310	FD4D0A2E0F8A4A48A0C9BCCB81D0F9C1
1013966783	061F6BD325E5464A92D5AE88FD06D994
1013975340	3522E088B8844E45B98A968207E2EBC0
1013991184	93F63F3B98354F009D861F748514560B
1014229111	34B57E712CED444AA3F3DD129E5D6BF3
1014229820	3CC130559BF54D0FA2E6BDD17E33C6ED
1014235510	51F92A2E6B14494C8E5F535112763CB0
1014242614	D5E699609F094B4182846F99A06B69D8
1014284880	29E42B50B6614FA59A767E5A1F9FAB43
1014295424	F9D0D606DED04C5E924664D863424E88
1014318521	8D073B63BCE64677972B7788711D100D
1014346207	8A804E2085F248C0A5CFBBC453EBC390
1014444292	D761A25FDDED4D83B71B39E146DAE0BD
1014456339	1C259991DE324276BD3C48C1FA39A4EB
1014476933	C139D5815D4542B78E7588225A589878
1014494648	802D2613A92A4BEDA11F760C540696BF
1014815126	3056C75F8941496D8DBD232A0A27D37D
1014868858	8CA91B1A44034A6C881F35CCADF164DE
1015049400	F8117870C9614E1FBD2DE61F24CC4149
1015060323	C07FB81A696343D080F4DA69843E68E8
1015082297	F6A7DBD841544EA5AB1745AA9236EC5B
1015085288	A17ECC26EF9147839DC5CB1068D543C8
1015089895	CE76F968636746769A7ADAE722611B8A
1015125492	DC2B08518DB141278B843416E478CE10
101516854X	C7DC63C8D51C45E1926A9C30F2330BF5
101520791X	2A1468E3EDAA4665889255EF3F1C960D
1015207952	C25F2B220E4A48CBA6F03051912EBDE5
1015215084	F7B13E2300F64407AE2BA77C4C763512
1015232809	88DAFA098C25472E8193EE334A1864DE
101529988	9A0779D09FA746D98D3AE67D52A2D346
1015386512	9302FE96F08B4BB78BD1E8F54BBB95F7
1015415105	85D1B1CDE5CC4C7AAE73AB08B46E06A0
1015518486	8919C14B6126406CAF831D7F21B79DCD
1015519563	3E28977CF063448E99F80FBEB6E434D1
1015520561	8BACDBBE024344D78299CEB6B383B502
101552219X	D37042B0AE41424FA4D4BC09669C10E2
1015540678	9A9AF881C3BF40E88B9A2495A1A4A5C6
1015554466	16559AC726F44C8BBA474A0EFEF20F35
1015588514	CE3E2898941745EE8A694CFC8B37ABC4
1015589758	9F893F62650D4D62BFC34DC48427254B
1015590187	C46A31467B8A405EA18A0C2AD13A6CED
1015639836	584E6411F4CD42689651D9F4787A4B42
1015681271	D42D3D38CA774469A199542C60A53C44
1015705685	72F0A748F9BB4EE4BDFFE5E0B319F8CE
1015714811	62D7BE5F65A04E70B4DD86FB3CC081E2
1015783619	15C962480DA44328B88ED19A7220F598
1015855911	82C4BCB6CBE1479A9B1BF281A6752665
101587391X	56242F8E848C47F993196548CDA92ADD
1015910610	3F70C70754624E4B9E502ACE4B2D3180
1015969542	40B8655ABAD54B05BA23952E6C5FBF7A
1016004249	FCC54B38A55B4D42A4F02C1B8CB0CB2A
